z	By
17.59999999999991	4.6265967057479e-07
17.699999999999818	4.6534134412468e-07
17.800000000000182	4.6803020836705e-07
17.90000000000009	4.7071313247216e-07
18.0	4.7340327569145e-07
18.09999999999991	4.7609412945349e-07
18.199999999999818	4.7877892939141e-07
18.300000000000182	4.8147103370866e-07
18.40000000000009	4.8415711262351e-07
18.5	4.8685046749597e-07
18.59999999999991	4.8954450448946e-07
18.699999999999818	4.9223251608055e-07
18.800000000000182	4.9492774678583e-07
18.90000000000009	4.9761706577556e-07
19.0	5.0031360387948e-07
19.09999999999991	5.03010767261e-07
19.199999999999818	5.0570196208355e-07
19.300000000000182	5.0840043286371e-07
19.40000000000009	5.1109293508489e-07
19.5	5.1379265642026e-07
19.59999999999991	5.1649305987667e-07
19.699999999999818	5.1918743793067e-07
19.800000000000182	5.2188909194228e-07
19.90000000000009	5.2458477739492e-07
20.0	5.2728773880517e-07
20.09999999999991	5.2999132549303e-07
20.199999999999818	5.3268894362191e-07
20.300000000000182	5.3539372402156e-07
20.40000000000009	5.3809264954907e-07
20.5	5.4079879419078e-07
20.59999999999991	5.4350550726667e-07
20.699999999999818	5.4620630862701e-07
20.800000000000182	5.4891438594495e-07
20.90000000000009	5.5161638101708e-07
21.0	5.5432576573367e-07
21.09999999999991	5.5703571888444e-07
21.199999999999818	5.5973976031964e-07
21.300000000000182	5.6245090718221e-07
21.40000000000009	5.6515614232922e-07
21.5	5.6786865343383e-07
21.59999999999991	5.705819035029e-07
21.699999999999818	5.7328912816956e-07
21.800000000000182	5.76003515107e-07
21.90000000000009	5.7871193348547e-07
22.0	5.8142762782154e-07
22.09999999999991	5.8414400427864e-07
22.199999999999818	5.8685441217676e-07
22.300000000000182	5.8957198234566e-07
22.40000000000009	5.92283640799e-07
22.5	5.9500251836653e-07
22.59999999999991	5.977221348985e-07
22.699999999999818	6.0043566918466e-07
22.800000000000182	6.0315642258502e-07
22.90000000000009	6.0587126426981e-07
23.0	6.0859338191221e-07
23.09999999999991	6.1131618167565e-07
23.199999999999818	6.1403289919326e-07
23.300000000000182	6.1675689266849e-07
23.40000000000009	6.1947491758474e-07
23.5	6.222002184586e-07
23.59999999999991	6.2492620145349e-07
23.699999999999818	6.2764615904598e-07
23.800000000000182	6.3037327890925e-07
23.90000000000009	6.3309448705695e-07
24.0	6.3582297116227e-07
24.09999999999991	6.3855219423203e-07
24.199999999999818	6.4127527821256e-07
24.300000000000182	6.440056381507e-07
24.40000000000009	6.4673002952986e-07
24.5	6.4946175371006e-07
24.59999999999991	6.5219410316786e-07
24.699999999999818	6.5492042722326e-07
24.800000000000182	6.5765391354944e-07
24.90000000000009	6.6038148816006e-07
25.0	6.6311645241512e-07
25.09999999999991	6.658520419478e-07
25.199999999999818	6.6858154923466e-07
25.300000000000182	6.7131827563571e-07
25.40000000000009	6.7404903347779e-07
25.5	6.7678712412089e-07
25.59999999999991	6.7952589688502e-07
25.699999999999818	6.8225858740334e-07
25.800000000000182	6.8499855387927e-07
25.90000000000009	6.877324949528e-07
26.0	6.9047371198394e-07
26.09999999999991	6.9321572482295e-07
26.199999999999818	6.9595159857272e-07
26.300000000000182	6.986947482801e-07
26.40000000000009	7.0143187258509e-07
26.5	7.0417638653453e-07
26.59999999999991	7.0692158260499e-07
26.699999999999818	7.0966063958622e-07
26.800000000000182	7.1240697252506e-07
26.90000000000009	7.151472800615e-07
27.0	7.1789492039898e-07
27.09999999999991	7.2064335654431e-07
27.199999999999818	7.2338548307016e-07
27.300000000000182	7.261351129273e-07
27.40000000000009	7.2887860369519e-07
27.5	7.3162959779438e-07
27.59999999999991	7.3438104664092e-07
27.699999999999818	7.3712647008506e-07
27.800000000000182	7.3987922633023e-07
27.90000000000009	7.42625957173e-07
28.0	7.4538002081681e-07
28.09999999999991	7.4813476658164e-07
28.199999999999818	7.5088331641382e-07
28.300000000000182	7.5363931273387e-07
28.40000000000009	7.5638911312126e-07
28.5	7.5914653052678e-07
28.59999999999991	7.6190445952307e-07
28.699999999999818	7.6465613574328e-07
28.800000000000182	7.6741531529478e-07
28.90000000000009	7.7016841260047e-07
29.0	7.7292895639403e-07
29.09999999999991	7.7569006862177e-07
29.199999999999818	7.7844504176028e-07
29.300000000000182	7.8120740454324e-07
29.40000000000009	7.8396362823696e-07
29.5	7.8672741210539e-07
29.59999999999991	7.8949159387776e-07
29.699999999999818	7.9224980709114e-07
29.800000000000182	7.9501535310555e-07
29.90000000000009	7.9777481687415e-07
30.0	8.0054178397404e-07
30.09999999999991	8.0330914897786e-07
30.199999999999818	8.060705454227e-07
30.300000000000182	8.0883927466857e-07
30.40000000000009	8.1160192166863e-07
30.5	8.1437207199997e-07
30.59999999999991	8.1714262023524e-07
30.699999999999818	8.1990731359838e-07
30.800000000000182	8.2267911238887e-07
30.90000000000009	8.2544505630722e-07
31.0	8.282183330266e-07
31.09999999999991	8.3099223502359e-07
31.199999999999818	8.337598842445e-07
31.300000000000182	8.365350367967e-07
31.40000000000009	8.3930410710309e-07
31.5	8.4208056705393e-07
31.59999999999991	8.4485753859553e-07
31.699999999999818	8.4762859842158e-07
31.800000000000182	8.5040699104866e-07
31.90000000000009	8.531792445865e-07
32.0	8.5595883092537e-07
32.09999999999991	8.5873904254186e-07
32.19999999999982	8.6151322875594e-07
32.30000000000018	8.6429474777105e-07
32.40000000000009	8.6707018454035e-07
32.5	8.6985289726726e-07
32.59999999999991	8.7263384784819e-07
32.69999999999982	8.7538853676961e-07
32.80000000000018	8.7815158167359e-07
32.90000000000009	8.8090973804356e-07
33.0	8.8367653461319e-07
33.09999999999991	8.864450933288e-07
33.19999999999982	8.8920842244988e-07
33.30000000000018	8.9198056230089e-07
33.40000000000009	8.9474775677445e-07
33.5	8.9752325038717e-07
33.59999999999991	9.0030061983271e-07
33.69999999999982	9.0307321443106e-07
33.80000000000018	9.0585422185541e-07
33.90000000000009	9.0863017021547e-07
34.0	9.1141481561863e-07
34.09999999999991	9.1420128001118e-07
34.19999999999982	9.1698245796579e-07
34.30000000000018	9.1977244665031e-07
34.40000000000009	9.2255731942714e-07
34.5	9.2535094609048e-07
34.59999999999991	9.2814627805637e-07
34.69999999999982	9.3093649411458e-07
34.80000000000018	9.3373540721586e-07
34.90000000000009	9.3652943178313e-07
35.0	9.3933175548955e-07
35.09999999999991	9.4213612555905e-07
35.19999999999982	9.4493520919059e-07
35.30000000000018	9.4774316039548e-07
35.40000000000009	9.5054588200583e-07
35.5	9.5335724381584e-07
35.59999999999991	9.561705383021e-07
35.69999999999982	9.5897871688067e-07
35.80000000000018	9.6179553565889e-07
35.90000000000009	9.6460723852942e-07
36.0	9.6742746791278e-07
36.09999999999991	9.7024962997239e-07
36.19999999999982	9.7306678981113e-07
36.30000000000018	9.7589258984954e-07
36.40000000000009	9.7871316029341e-07
36.5	9.8154259831063e-07
36.59999999999991	9.8437374163041e-07
36.69999999999982	9.8719942798198e-07
36.80000000000018	9.900343229674e-07
36.90000000000009	9.9286376098462e-07
37.0	9.9570206657518e-07
37.09999999999991	9.9854219115514e-07
37.19999999999982	1.0013769724537e-06
37.30000000000018	1.0042206213257e-06
37.40000000000009	1.0070592679767e-06
37.5	1.0099064411406e-06
37.59999999999991	1.0127553196071e-06
37.69999999999982	1.0155990821659e-06
37.80000000000018	1.0184518259848e-06
37.90000000000009	1.0212991128355e-06
38.0	1.0241553809465e-06
38.09999999999991	1.0270132406731e-06
38.19999999999982	1.0298660981789e-06
38.30000000000018	1.0327275958844e-06
38.40000000000009	1.0355838639953e-06
38.5	1.0384489996795e-06
38.59999999999991	1.0413158406664e-06
38.69999999999982	1.0441775657455e-06
38.80000000000018	1.047048158398e-06
38.90000000000009	1.0499131803954e-06
39.0	1.0527874110267e-06
39.09999999999991	1.0556632332737e-06
39.19999999999982	1.0585337122393e-06
39.30000000000018	1.0614131724651e-06
39.40000000000009	1.0642872894095e-06
39.5	1.0671703876142e-06
39.59999999999991	1.0700550774345e-06
39.69999999999982	1.0729346513472e-06
39.80000000000018	1.0758229791463e-06
39.90000000000009	1.0787060773509e-06
40.0	1.0815980431289e-06
40.09999999999991	1.0844918278963e-06
40.19999999999982	1.0873802693823e-06
40.30000000000018	1.0902775784416e-06
40.40000000000009	1.0931695442196e-06
40.5	1.0960704912577e-06
40.59999999999991	1.0989731435984e-06
40.69999999999982	1.1018704526577e-06
40.80000000000018	1.1047768566641e-06
40.90000000000009	1.1076776900154e-06
41.0	1.1105875046269e-06
41.09999999999991	1.1134991382278e-06
41.19999999999982	1.1164054285473e-06
41.30000000000018	1.119320700127e-06
41.40000000000009	1.1222304010516e-06
41.5	1.1251493106101e-06
41.59999999999991	1.1280699254712e-06
41.69999999999982	1.1309850833641e-06
41.80000000000018	1.1339092225171e-06
41.90000000000009	1.1368280183888e-06
42.0	1.1397555681469e-06
42.09999999999991	1.142685277955e-06
42.19999999999982	1.1456093034212e-06
42.30000000000018	1.1485424238344e-06
42.40000000000009	1.1514703146531e-06
42.5	1.1544068456715e-06
42.59999999999991	1.1573453093661e-06
42.69999999999982	1.1602783160924e-06
42.80000000000018	1.1632205314527e-06
42.90000000000009	1.166157062471e-06
43.0	1.1691025747496e-06
43.09999999999991	1.1720501333912e-06
43.19999999999982	1.1749920076909e-06
43.30000000000018	1.1779429769376e-06
43.40000000000009	1.180888602903e-06
43.5	1.1838432101285e-06
43.59999999999991	1.1867995226567e-06
43.69999999999982	1.1897503782166e-06
43.80000000000018	1.1927103287235e-06
43.90000000000009	1.1956647085754e-06
44.0	1.1986282970611e-06
44.09999999999991	1.2015937045362e-06
44.19999999999982	1.2045535413563e-06
44.30000000000018	1.2075223594366e-06
44.40000000000009	1.2104857205486e-06
44.5	1.2134581766077e-06
44.59999999999991	1.2164324516561e-06
44.69999999999982	1.2194011560496e-06
44.80000000000018	1.2223790690769e-06
44.90000000000009	1.2253512977622e-06
45.0	1.2283326213947e-06
45.09999999999991	1.2313159913901e-06
45.19999999999982	1.2342935633569e-06
45.30000000000018	1.2372804576444e-06
45.40000000000009	1.2402615539031e-06
45.5	1.2432519724825e-06
45.59999999999991	1.2462440963645e-06
45.69999999999982	1.2492306495915e-06
45.80000000000018	1.2522265251391e-06
45.90000000000009	1.255216602658e-06
46.0	1.2582158888108e-06
46.09999999999991	1.2612168802661e-06
46.19999999999982	1.2642125284401e-06
46.30000000000018	1.2672172715611e-06
46.40000000000009	1.2702162166534e-06
46.5	1.2732245977531e-06
46.59999999999991	1.2762345704687e-06
46.69999999999982	1.2792389725291e-06
46.80000000000018	1.2822526969103e-06
46.90000000000009	1.2852606232627e-06
47.0	1.2882776445622e-06
47.09999999999991	1.2912968259116e-06
47.19999999999982	1.2943100955454e-06
47.30000000000018	1.2973328011867e-06
47.40000000000009	1.3003495951125e-06
47.5	1.3033758250458e-06
47.59999999999991	1.3064037602817e-06
47.69999999999982	1.3094258974888e-06
47.80000000000018	1.3124574707035e-06
47.90000000000009	1.3154832458895e-06
48.0	1.318518457083e-06
48.09999999999991	1.3215552598922e-06
48.19999999999982	1.3245866057332e-06
48.30000000000018	1.3276270465212e-06
48.40000000000009	1.3306616892805e-06
48.5	1.3337057680474e-06
48.59999999999991	1.3367516658036e-06
48.69999999999982	1.3397917655311e-06
48.80000000000018	1.3428411875793e-06
48.90000000000009	1.3458849252856e-06
49.0	1.348937757939e-06
49.09999999999991	1.3519926369554e-06
49.19999999999982	1.3550416042563e-06
49.30000000000018	1.3581001212515e-06
49.40000000000009	1.3611526128443e-06
49.5	1.3642145404447e-06
49.59999999999991	1.3672781733476e-06
49.69999999999982	1.3703363492823e-06
49.80000000000018	1.3734035064772e-06
49.90000000000009	1.3764652067039e-06
50.0	1.3795358881907e-06
50.09999999999991	1.3826085023538e-06
50.19999999999982	1.385675432175e-06
50.30000000000018	1.3887517980038e-06
50.40000000000009	1.391822252117e-06
50.5	1.3949020285509e-06
50.59999999999991	1.3979836239741e-06
50.69999999999982	1.4010595350555e-06
50.80000000000018	1.404144541084e-06
50.90000000000009	1.4072239764573e-06
51.0	1.4103127341514e-06
51.09999999999991	1.4134033108348e-06
51.19999999999982	1.4164880894896e-06
51.30000000000018	1.419582190465e-06
51.40000000000009	1.4226706070986e-06
51.5	1.4257681186791e-06
51.59999999999991	1.4288677903096e-06
51.69999999999982	1.4319613228508e-06
51.80000000000018	1.4350644050865e-06
51.90000000000009	1.4381618029802e-06
52.0	1.4412682958209e-06
52.09999999999991	1.4443768350247e-06
52.19999999999982	1.447479462513e-06
52.30000000000018	1.450591412322e-06
52.40000000000009	1.453697677789e-06
52.5	1.4568131518899e-06
52.59999999999991	1.4599305586671e-06
52.69999999999982	1.4630421674156e-06
52.80000000000018	1.4661632121715e-06
52.90000000000009	1.4692782315251e-06
53.0	1.472402800573e-06
53.09999999999991	1.4755289612367e-06
53.19999999999982	1.4786494375585e-06
53.30000000000018	1.4817794635746e-06
53.40000000000009	1.4849034641884e-06
53.5	1.4880367871228e-06
53.59999999999991	1.4911720427335e-06
53.69999999999982	1.4943015003155e-06
53.80000000000018	1.497440393905e-06
53.90000000000009	1.5005732620921e-06
54.0	1.5037157936604e-06
54.09999999999991	1.5068600305312e-06
54.19999999999982	1.5099982419997e-06
54.30000000000018	1.5131461168494e-06
54.40000000000009	1.5162879662967e-06
54.5	1.5194393654383e-06
54.59999999999991	1.5225924698825e-06
54.69999999999982	1.5257396626112e-06
54.80000000000018	1.528896518721e-06
54.90000000000009	1.5320473494285e-06
55.0	1.5352076161435e-06
55.09999999999991	1.5383697018478e-06
55.19999999999982	1.5415257621498e-06
55.30000000000018	1.544691485833e-06
55.40000000000009	1.5478512978007e-06
55.5	1.551020432089e-06
55.59999999999991	1.5541916127404e-06
55.69999999999982	1.5573566543026e-06
55.80000000000018	1.5605312455591e-06
55.90000000000009	1.5636999251001e-06
56.0	1.5668780406486e-06
56.09999999999991	1.5700579751865e-06
56.19999999999982	1.5732321116957e-06
56.30000000000018	1.5764157978992e-06
56.40000000000009	1.5795931176399e-06
56.5	1.5827804418223e-06
56.59999999999991	1.5859693576203e-06
56.69999999999982	1.589152248016e-06
56.80000000000018	1.5923448017929e-06
56.90000000000009	1.5955313301674e-06
57.0	1.5987274082363e-06
57.09999999999991	1.6019253052946e-06
57.19999999999982	1.6051171769504e-06
57.30000000000018	1.6083185983007e-06
57.40000000000009	1.6115141079354e-06
57.5	1.6147191672644e-06
57.59999999999991	1.617925931896e-06
57.69999999999982	1.6211265574384e-06
57.80000000000018	1.6243369600488e-06
57.90000000000009	1.6275413372568e-06
58.0	1.6307553778461e-06
58.09999999999991	1.6339711237379e-06
58.19999999999982	1.6371809579141e-06
58.30000000000018	1.640400114411e-06
58.40000000000009	1.6436135865661e-06
58.5	1.6468363810418e-06
58.59999999999991	1.6500611081938e-06
58.69999999999982	1.6532796962565e-06
58.80000000000018	1.6565081750741e-06
58.90000000000009	1.6597302874288e-06
59.0	1.6629621768516e-06
59.09999999999991	1.6661957715769e-06
59.19999999999982	1.669423227213e-06
59.30000000000018	1.6726605736039e-06
59.40000000000009	1.6758917809057e-06
59.5	1.6791325379018e-06
59.59999999999991	1.6823751138872e-06
59.69999999999982	1.6856117781572e-06
59.80000000000018	1.6888577647478e-06
59.90000000000009	1.6920978396229e-06
60.0	1.6953474641923e-06
60.09999999999991	1.6985993624985e-06
60.19999999999982	1.7018446669681e-06
60.30000000000018	1.7050997485057e-06
60.40000000000009	1.7083486909542e-06
60.5	1.7116075241574e-06
60.59999999999991	1.7148677216028e-06
60.69999999999982	1.7181223483931e-06
60.80000000000018	1.7213862975041e-06
60.90000000000009	1.7246443348995e-06
61.0	1.7279119219893e-06
61.09999999999991	1.7311813280685e-06
61.19999999999982	1.7344445950584e-06
61.30000000000018	1.7377176391165e-06
61.40000000000009	1.7409845440852e-06
61.5	1.7442609987484e-06
61.59999999999991	1.7475392724009e-06
61.69999999999982	1.750811520651e-06
61.80000000000018	1.7540935459692e-06
61.90000000000009	1.7573693185113e-06
62.0	1.7606548681215e-06
62.09999999999991	1.7639421230342e-06
62.19999999999982	1.7672232388577e-06
62.30000000000018	1.7705141317492e-06
62.40000000000009	1.7737989992384e-06
62.5	1.777093302735e-06
62.59999999999991	1.7803895389079e-06
62.69999999999982	1.7836795223047e-06
62.80000000000018	1.7869795101433e-06
62.90000000000009	1.7902732452058e-06
63.0	1.7935765299626e-06
63.09999999999991	1.7968818610825e-06
63.19999999999982	1.8001808257395e-06
63.30000000000018	1.8034894537777e-06
63.40000000000009	1.8067919427267e-06
63.5	1.8101043224306e-06
63.59999999999991	1.8134186348107e-06
63.69999999999982	1.8167265807278e-06
63.80000000000018	1.8200443037131e-06
63.90000000000009	1.8233556602354e-06
64.0	1.8266769075126e-06
64.09999999999991	1.8300002011529e-06
64.19999999999982	1.8333169009566e-06
64.30000000000018	1.8366437188888e-06
64.40000000000009	1.8399639429845e-06
64.5	1.8432942852087e-06
64.59999999999991	1.8466263327355e-06
64.69999999999982	1.8499520137993e-06
64.80000000000018	1.8532876993049e-06
64.90000000000009	1.8566170183476e-06
65.0	1.8599562281452e-06
65.09999999999991	1.8632972569321e-06
65.19999999999982	1.8666322603167e-06
65.30000000000018	1.8699801103139e-06
65.40000000000009	1.8733222759693e-06
65.5	1.876675355561e-06
65.59999999999991	1.88003104995e-06
65.69999999999982	1.8833812873709e-06
65.80000000000018	1.8867423250413e-06
65.90000000000009	1.8900976783698e-06
66.0	1.8934640593216e-06
66.09999999999991	1.8968332824443e-06
66.19999999999982	1.9001965938514e-06
66.30000000000018	1.9035710465687e-06
66.40000000000009	1.9069397012572e-06
66.5	1.9103194972558e-06
66.59999999999991	1.9137016806781e-06
66.69999999999982	1.9170788618794e-06
66.80000000000018	1.9204662748962e-06
66.90000000000009	1.9238482309447e-06
67.0	1.927241555677e-06
67.09999999999991	1.9306371541461e-06
67.19999999999982	1.934027295647e-06
67.30000000000018	1.9374283510842e-06
67.40000000000009	1.9408237221796e-06
67.5	1.9442300072114e-06
67.59999999999991	1.9476390207274e-06
67.69999999999982	1.9510423499014e-06
67.80000000000018	1.9544568203855e-06
67.90000000000009	1.9578653791541e-06
68.0	1.9612848518591e-06
68.09999999999991	1.9647075077955e-06
68.19999999999982	1.9681240246427e-06
68.30000000000018	1.9715516828001e-06
68.40000000000009	1.9749736566155e-06
68.5	1.9784065443673e-06
68.59999999999991	1.9818423879769e-06
68.69999999999982	1.985272319871e-06
68.80000000000018	1.9887133930752e-06
68.90000000000009	1.9921485545638e-06
69.0	1.9955948573624e-06
69.09999999999991	1.9990438886452e-06
69.19999999999982	2.0024872355862e-06
69.30000000000018	2.0059414964635e-06
69.40000000000009	2.0093900729989e-06
69.5	2.0128495634708e-06
69.59999999999991	2.0163120098005e-06
69.69999999999982	2.0197685444145e-06
69.80000000000018	2.0232362203387e-06
69.90000000000009	2.026698211921e-06
70.0	2.0301711174397e-06
70.09999999999991	2.0336465240689e-06
70.19999999999982	2.0371167011035e-06
70.30000000000018	2.0405975647009e-06
70.40000000000009	2.0440727439563e-06
70.5	2.0475590645219e-06
70.59999999999991	2.0510478861979e-06
70.69999999999982	2.0545312509057e-06
70.80000000000018	2.0580255295499e-06
70.90000000000009	2.0615138964786e-06
71.0	2.065013632091e-06
71.09999999999991	2.0685156414402e-06
71.19999999999982	2.0720124211948e-06
71.30000000000018	2.0755201148859e-06
71.40000000000009	2.0790216694877e-06
71.5	2.0825345927733e-06
71.59999999999991	2.086050244543e-06
71.69999999999982	2.0895599845971e-06
71.80000000000018	2.0930810933351e-06
71.90000000000009	2.0965958356101e-06
72.0	2.1001224013162e-06
72.09999999999991	2.1036512407591e-06
72.19999999999982	2.1071743958601e-06
72.30000000000018	2.1107086922711e-06
72.40000000000009	2.114236849593e-06
72.5	2.1177766029723e-06
72.59999999999991	2.121318857462e-06
72.69999999999982	2.1248554276099e-06
72.80000000000018	2.1284029116941e-06
72.90000000000009	2.1319444840628e-06
73.0	2.1354974251153e-06
73.09999999999991	2.1390530946519e-06
73.19999999999982	2.1426026250992e-06
73.30000000000018	2.1461635242304e-06
73.40000000000009	2.1497185116459e-06
73.5	2.1532848677452e-06
73.59999999999991	2.156853724955e-06
73.69999999999982	2.1604166704492e-06
73.80000000000018	2.1639907572535e-06
73.90000000000009	2.1675591597159e-06
74.0	2.1711384761147e-06
74.09999999999991	2.174720975745e-06
74.19999999999982	2.1782971089124e-06
74.30000000000018	2.1818848381372e-06
74.40000000000009	2.1854664282728e-06
74.5	2.1890593870921e-06
74.59999999999991	2.1926548470219e-06
74.69999999999982	2.1962443952361e-06
74.80000000000018	2.1998453121341e-06
74.90000000000009	2.2034400899429e-06
75.0	2.2070464638091e-06
75.09999999999991	2.2106553387857e-06
75.19999999999982	2.2142580746731e-06
75.30000000000018	2.2178721792443e-06
75.40000000000009	2.2214803720999e-06
75.5	2.2250999336393e-06
75.59999999999991	2.2287222236628e-06
75.69999999999982	2.232338374597e-06
75.80000000000018	2.235965894215e-06
75.90000000000009	2.2395872747438e-06
76.0	2.2432204787037e-06
76.09999999999991	2.246855501653e-06
76.19999999999982	2.2504852950078e-06
76.30000000000018	2.2541262296727e-06
76.40000000000009	2.2577610252483e-06
76.5	2.2614069621341e-06
76.59999999999991	2.2650558548776e-06
76.69999999999982	2.2686983811582e-06
76.80000000000018	2.2723527308699e-06
76.90000000000009	2.2760007141187e-06
77.0	2.2796605207986e-06
77.09999999999991	2.2833226012153e-06
